ticker,name,currency,exchange,industry,environment_grade,environment_level,social_grade,social_level,governance_grade,governance_level,environment_score,social_score,governance_score,total_score,total_grade,total_level,total_revenue,operating_costs,proprietary_expenses,gross_profit,management_fee,total_operating_revenues,capex,roe,roic,roic_ttm,ev_ebitda,pe,pb,pcf,ps,market_cap,roa,short_debt_ratio,long_debt_ratio,debt_to_capital,asset_to_liab,equity_multiplier,current_ratio,net_income,management_compensation,beta,calculated_total,total_check,sector
zws,Zurn Elkay Water Solutions Corp,USD,"NEW YORK STOCK EXCHANGE, INC.",Building,A,High,BB,Medium,BB,Medium,500,300,300,1100,BBB,High,1281800000.0,816300000.0,343000000.0,465500000.0,,1281800000.0,7600000.0,7.0863,4.3809,2.8686,40.7267934965358,121.678616567909,4.64865055247059,266.225909299291,5.85705308335154,4576210475.2,2.1543,23.1625,76.8375,24.9152,43.6103,1.7734,2.6184,61700000.0,7974947.0,0.239631419896222,1100,True,Industrials
you,Clear Secure Inc,USD,"NEW YORK STOCK EXCHANGE, INC.",Technology,A,High,B,Medium,B,Medium,515,278,205,998,BBB,High,437434000.0,,566498000.0,,278174000.0,437434000.0,31907000.0,-23.0616,-23.0616,-22.5286,-42.3067907392636,-108.571720677718,24.4597373095357,-29.634174873669,16.2753088237311,4633918679.2,-11.1262,75.4797,24.5203,0.0,50.7554,2.0307,1.8658,-115436000.0,9836360.0,0.7403669697112,998,True,Tech
plxs,Plexus Corp,USD,NASDAQ NMS - GLOBAL MARKET,Electrical Equipment,A,High,BB,Medium,BB,Medium,510,300,300,1110,BBB,High,3811368000.0,3464139000.0,167023000.0,347229000.0,,3811368000.0,101612000.0,13.0175,9.7387,8.8761,11.3867781396977,38.7856665380526,4.8933971013141,1081.6717569538,1.40680377733664,2684816438.8,4.0741,87.3208,12.6792,29.6471,67.7083,3.0968,1.4037,138243000.0,20295213.0,0.163652030178946,1110,True,Industrials
ship,Seanergy Maritime Holdings Corp,USD,NASDAQ NMS - GLOBAL MARKET,Marine,BB,Medium,BB,Medium,BB,Medium,345,300,305,950,BBB,High,125020000.0,4293000.0,90627000.0,120727000.0,17412000.0,,70451000.0,7.3959,3.7008,3.712,,14.6551218748187,1.13956150456249,-19.2136014906077,2.02079384098544,158870468.2208,3.3565,32.4254,67.5746,52.262,56.8343,2.3167,0.6513,17239000.0,0.0,0.284141463056211,950,True,Transport
shls,Shoals Technologies Group Inc,USD,NASDAQ NMS - GLOBAL MARKET,Electrical Equipment,B,Medium,B,Medium,BB,Medium,285,280,300,865,BB,Medium,326940000.0,195629000.0,64981000.0,131311000.0,55908000.0,326940000.0,3154000.0,86.8318,32.719,24.0577,214.063803012168,8.50619191127724,3.72539641831461,-1372.29286471555,3.32013108212516,4054320378.0,24.04,17.9044,82.0956,45.0691,49.4047,1.9765,2.9178,143013000.0,12143646.0,0.124061230671021,865,True,Industrials
shoo,Steven Madden Ltd,USD,NASDAQ NMS - GLOBAL MARKET,Textiles Apparel and Luxury Goods,A,High,B,Medium,BB,Medium,508,231,300,1039,BBB,High,2122009000.0,1248173000.0,592192000.0,873836000.0,,2122009000.0,18351000.0,26.2904,26.2904,25.9828,13.6971998554082,11.203651400299,2.91102566547171,43.8416366356359,1.14074545640476,3743483790.0,17.267,77.4906,22.5094,0.0,32.9196,1.4907,2.6287,217217000.0,12862014.0,-0.0744369223484497,1039,True,Consumer
sibn,SI-BONE Inc,USD,NASDAQ NMS - GLOBAL MARKET,Health Care,B,Medium,B,Medium,B,Medium,220,228,210,658,B,Medium,106409000.0,15705000.0,150313000.0,90704000.0,28960000.0,106409000.0,9507000.0,-52.6431,-40.4509,-45.8939,-14.7485756104776,-9.25757942209743,5.76877667880613,-13.2799935618941,5.3292699403246,747901427.85,-38.8799,35.7435,64.2565,26.3506,37.6066,1.6027,6.4978,-61256000.0,11675386.0,0.186521630784138,658,True,Healthcare
sieb,Siebert Financial Corp,USD,NASDAQ NMS - GLOBAL MARKET,Financial Services,BB,Medium,B,Medium,B,Medium,300,299,235,834,BB,Medium,,,,,,50102000.0,1114000.0,-4.0525,,,,-39.6143342713568,1.61050328300885,-2.56399288362714,1.68312499092598,75175505.2,-0.4107,,,93.2677,93.1433,14.5843,,-2990000.0,600000.0,0.513671479126517,834,True,Financials
pmcb,PharmaCyte Biotech Inc,USD,NASDAQ NMS - GLOBAL MARKET,Biotechnology,B,Medium,B,Medium,BB,Medium,220,202,300,722,B,Medium,,,,,,,,,,,,,,,,51789510.0,,,,,,,,,,4.00946959458247,722,True,Healthcare
www,Wolverine World Wide Inc,USD,"NEW YORK STOCK EXCHANGE, INC.",Textiles Apparel and Luxury Goods,BB,Medium,B,Medium,BB,Medium,390,298,308,996,BBB,High,2684800000.0,1614400000.0,906400000.0,1070400000.0,,2684800000.0,36500000.0,-39.6338,-12.2472,-12.735,28.3159539368282,-7.17061632251726,4.21156286191516,-51.5353837225191,0.502915320891686,2373060771.83,-7.5862,51.5531,48.4469,78.3173,86.4003,7.3531,1.1396,-189100000.0,18314070.0,0.105195305130287,996,True,Consumer
xhr,Xenia Hotels & Resorts Inc,USD,"NEW YORK STOCK EXCHANGE, INC.",Real Estate,B,Medium,B,Medium,B,Medium,260,263,236,759,BB,Medium,,672275000.0,215149000.0,,34250000.0,997607000.0,70376000.0,3.8941,,,,24.899786616895,0.96618255085579,-7.39400208787124,1.39578598304743,2070094825.97,1.8711,,,52.9214,52.598,2.1096,,57630000.0,19096062.0,-0.0164282361679717,759,True,Real_Assets
xpev,Xpeng Inc,CNY,"NEW YORK STOCK EXCHANGE, INC.",Automobiles,B,Medium,B,Medium,B,Medium,215,208,200,623,B,Medium,3855945639.37627,3412504379.28955,1709083364.44304,443441260.086724,238245986.847773,3855945639.37627,671955173.305,-23.1199,-20.4331,-20.0281,-52.7221972076442,-12.8421312852551,3.17967390282106,38.1154885289586,4.37026096351577,40918687816.6715,-12.7834,69.7357,30.2643,19.1102,48.3702,1.9369,1.805,-1312203428.76834,852597.42124458,1.10615556210792,623,True,Consumer
xpo,XPO Logistics Inc,USD,"NEW YORK STOCK EXCHANGE, INC.",Road and Rail,A,High,BB,Medium,BB,Medium,560,318,300,1178,BBB,High,7718000000.0,4945000000.0,2332000000.0,2773000000.0,,7718000000.0,521000000.0,61.9535,16.1376,18.7923,13.7939616252822,33.6649138982432,22.1549729804644,113.811333280355,2.90500552685022,8904450000.0,10.6237,28.6665,71.3335,71.4447,83.8571,6.1947,1.0816,666000000.0,59899615.0,0.285295194686037,1178,True,Transport
xyf,X Financial,CNY,"NEW YORK STOCK EXCHANGE, INC.",Financial Services,B,Medium,B,Medium,B,Medium,215,205,200,620,B,Medium,,,,,24627935.5598311,511580006.748413,869412.457283979,18.6021,,,,1.14319727596915,0.195291895198417,62.2123725421637,0.259818421459979,165107501.405,9.1879,,,46.2159,46.2159,1.8593,,116589099.015019,0.0,0.643344631051699,620,True,Financials
yala,Yalla Group Ltd,USD,"NEW YORK STOCK EXCHANGE, INC.",Media,B,Medium,B,Medium,B,Medium,233,244,220,697,B,Medium,303603522.0,113808128.0,111097794.0,189795394.0,36582626.0,303603522.0,16324493.0,20.5433,20.5433,18.1024,7.92558227538905,12.0684894333206,2.18468475815605,17.2587905186249,3.17039820713938,1003666239.51,15.6097,97.8121,2.1879,0.0,13.1283,1.1511,7.4085,79037845.0,0.0,1.09930943350771,697,True,Consumer
wts,Watts Water Technologies Inc,USD,"NEW YORK STOCK EXCHANGE, INC.",Machinery,BBB,High,BB,Medium,B,Medium,420,303,210,933,BBB,High,1979500000.0,1105200000.0,550500000.0,874300000.0,,1979500000.0,28100000.0,20.3331,18.2029,17.3664,23.0616891423711,38.4834215419483,7.4416273395356,140.677042409884,4.88940667734276,6525823608.55,13.025,60.0825,39.9175,10.192,32.6428,1.4846,2.5102,251500000.0,14362824.0,0.0161564717910993,933,True,Industrials
hain,Hain Celestial Group Inc,USD,NASDAQ NMS - GLOBAL MARKET,Food Products,A,High,BB,Medium,BB,Medium,520,302,305,1127,BBB,High,1891793000.0,1464352000.0,310683000.0,427441000.0,,1891793000.0,39965000.0,5.9763,4.1803,3.9493,27.3873081756192,0.745025359891105,0.0535626605021566,-5.60067186512212,0.0306679218343656,3976748690.0,3.1676,19.5826,80.4174,45.0674,55.9398,2.2696,2.2284,77873000.0,22688513.0,-0.0016546598549245,1127,True,Consumer
mtc,MMTEC Inc,USD,NASDAQ NMS - GLOBAL MARKET,Technology,B,Medium,B,Medium,BB,Medium,221,225,305,751,BB,Medium,1099133.0,231084.0,6760664.0,868049.0,,1099133.0,3792.0,-49.6601,-49.6601,-60.1573,-0.870640777391459,-31.0074483612783,18.6532563413282,-23.7169489304803,159.260712579824,20707337.0,-49.4536,57.7958,42.2042,0.0,17.793,1.2164,7.6966,-5645376.0,431398.0,0.599405909431829,751,True,Tech
mtls,Materialise NV,EUR,NASDAQ NMS - GLOBAL MARKET,Technology,A,High,BB,Medium,BB,Medium,505,301,300,1106,BBB,High,247291090.184648,110049613.689228,143708776.440858,137241476.49542,37455557.3471556,247291090.184648,26403167.6908939,-0.92,-0.6794,-0.7032,,-128.957262296291,1.19575930683199,-4.96331159998232,1.17995314195155,1409846246.27,-0.5233,58.1976,41.8024,24.1584,44.3352,1.7965,2.0394,-2293610.65962151,0.0,0.229971887252414,1106,True,Tech
mtex,Mannatech Inc,USD,NASDAQ NMS - GLOBAL MARKET,Consumer products,B,Medium,B,Medium,B,Medium,200,260,230,690,B,Medium,137208000.0,33060000.0,104553000.0,104148000.0,,137208000.0,1063000.0,-23.2715,-23.1545,-31.5375,,-2.94241948775056,0.931959897009029,-1.26607220891231,0.0962878512914699,74367125.84,-9.1394,85.3685,14.6315,0.4285,71.1448,3.4656,1.1714,-4490000.0,2392044.0,0.444002137424005,690,True,Consumer
mtrx,Matrix Service Co,USD,NASDAQ NMS - GLOBAL MARKET,Construction,A,High,BB,Medium,B,Medium,589,390,277,1256,A,High,707780000.0,708986000.0,67690000.0,-1206000.0,,707780000.0,3345000.0,-24.9004,-24.1933,-26.3282,-6.95237326881362,-4.99620339201878,1.40205965916577,-49.0636847625634,0.45106868907005,201340292.0,-14.4966,83.4331,16.5669,6.1803,48.3417,1.9358,1.6166,-63900000.0,7423744.0,0.137622496057836,1256,True,Industrials
halo,Halozyme Therapeutics Inc,USD,NASDAQ NMS - GLOBAL MARKET,Biotechnology,A,High,BB,Medium,BB,Medium,510,302,315,1127,BBB,High,660116000.0,139304000.0,253281000.0,520812000.0,,660116000.0,4810000.0,110.2268,14.7028,12.0609,22.970066041474,37.0963020991545,44.1597571643953,64.9333060289584,11.3589709187476,5528794580.0,10.9763,7.8237,92.1763,89.8682,90.7794,10.8453,5.6504,202129000.0,21644445.0,0.117044648422743,1127,True,Healthcare
mvbf,MVB Financial Corp,USD,NASDAQ NMS - GLOBAL MARKET,Banking,B,Medium,B,Medium,B,Medium,210,215,215,640,B,Medium,,,,,,,3041000.0,5.6207,,,,21.7338299315478,1.25258131091909,-1.22410769315421,2.53286970413743,501850164.0,0.4688,,,91.4916,91.4824,11.7405,,14387000.0,4555091.0,-0.117212239586577,640,True,Financials
mvst,Microvast Holdings Inc,USD,NASDAQ NMS - GLOBAL MARKET,Machinery,B,Medium,B,Medium,B,Medium,225,282,210,717,B,Medium,204495000.0,195422000.0,170691000.0,9073000.0,104572000.0,204495000.0,150880000.0,-35.424,,-22.4952,,-3.04328553539823,0.785425508134889,-2.06194547008035,2.35432539524194,1691451470.56,-16.0616,67.8555,32.1445,12.8378,37.7661,1.6068,2.1595,-158200000.0,8530040.0,0.639107276907101,717,True,Industrials
mvis,MicroVision Inc,USD,NASDAQ NMS - GLOBAL MARKET,Electrical Equipment,BBB,High,BB,Medium,BB,Medium,451,300,330,1081,BBB,High,664000.0,100000.0,54454000.0,564000.0,,664000.0,4359000.0,-52.4369,-52.318,-59.1464,-16.7495358922753,-3.55138556111205,2.10100857829755,-3.05165672614712,283.955739194277,823458630.0,-46.1677,45.2425,54.7575,0.0234,21.9616,1.2814,7.965,-53091000.0,15952782.0,0.410198698029947,1081,True,Industrials
mxct,MaxCyte Inc,USD,NASDAQ NMS - GLOBAL MARKET,Life Sciences Tools and Services,B,Medium,BB,Medium,B,Medium,220,300,248,768,BB,Medium,44261500.0,5098400.0,66523600.0,39163100.0,25828700.0,44261500.0,18477200.0,-9.1207,-9.1207,-9.281,,-3.24971030217048,0.301606946056026,-2.08614024272762,1.73058462976628,,-8.2228,47.1958,52.8042,0.0,11.4027,1.1287,16.3528,-23570800.0,3852219.0,0.406208676532599,768,True,Healthcare
mygn,Myriad Genetics Inc,USD,NASDAQ NMS - GLOBAL MARKET,Biotechnology,BB,Medium,BB,Medium,B,Medium,353,321,294,968,BBB,High,678400000.0,202000000.0,600100000.0,476400000.0,,678400000.0,45300000.0,-12.0846,-12.0846,-12.6439,164.896551724138,-3.85721180625,0.487703457100926,-2.24536238201663,0.6368038359375,2208000000.0,-9.3435,43.8479,56.1521,0.0,26.1033,1.3532,2.0015,-112000000.0,28680178.0,0.125967792642817,968,True,Healthcare
myfw,First Western Financial Inc,USD,NASDAQ NMS - GLOBAL MARKET,Banking,BB,Medium,BB,Medium,B,Medium,351,300,235,886,BB,Medium,,,,,,,2967000.0,9.4359,,,,11.0460844511015,0.995075812159559,-1.25834347706475,2.20950201353295,285969067.56,0.7569,,,91.598,91.598,11.9019,,21698000.0,3599740.0,-0.0418742081685228,886,True,Financials
mxl,Maxlinear Inc,USD,NASDAQ NMS - GLOBAL MARKET,Semiconductors,A,High,BB,Medium,BB,Medium,535,325,335,1195,BBB,High,1120252000.0,470483000.0,464450000.0,649769000.0,,1120252000.0,52437000.0,21.4554,15.6938,15.6664,38.2111866563826,11.8642173224568,2.19328006091205,26.2014824352249,1.32425716178146,5788293420.0,10.5964,67.7242,32.2758,15.2551,42.6805,1.7446,1.651,125040000.0,25599196.0,0.192834825706248,1195,True,Tech
myps,Playstudios Inc,USD,NASDAQ NMS - GLOBAL MARKET,Media,B,Medium,B,Medium,B,Medium,205,202,200,607,B,Medium,290309000.0,85400000.0,232990000.0,204909000.0,40274000.0,290309000.0,11979000.0,-5.8711,-5.8711,-5.8823,7.12509347627141,-3.10181127821515,0.182458279863916,-0.693812859556992,0.190002755548398,498474200.0,-5.0519,68.7198,31.2802,0.0,14.1178,1.1644,5.153,-17783000.0,6925385.0,0.167195887437998,607,True,Consumer
mtsi,MACOM Technology Solutions Holdings Inc,USD,NASDAQ NMS - GLOBAL MARKET,Semiconductors,BB,Medium,BB,Medium,B,Medium,377,309,255,941,BBB,High,675170000.0,268989000.0,273507000.0,406181000.0,,675170000.0,26513000.0,66.9396,36.8045,31.0218,48.6150231240993,38.9590643247605,20.3385058700822,-468.504445674457,25.3865473066043,5458214700.0,27.9902,13.334,86.666,40.5767,46.3838,1.8651,8.3638,439955000.0,23252138.0,0.375656709795432,941,True,Tech
clro,Clearone Inc,USD,NASDAQ NMS - GLOBAL MARKET,Communications,BB,Medium,B,Medium,B,Medium,370,228,210,808,BB,Medium,25205000.0,15748000.0,16679000.0,9457000.0,6772000.0,25205000.0,925000.0,32.7236,30.5934,26.4006,,0.424589258610625,0.117737175232699,-100.320193103448,0.346274818488395,28909062.54,24.5445,84.4075,15.5925,4.7931,11.4866,1.1298,9.5353,20556000.0,978077.0,0.225815712355906,808,True,Tech
gure,Gulf Resources Inc,USD,NASDAQ NMS - GLOBAL MARKET,Chemicals,BBB,High,B,Medium,BB,Medium,408,206,300,914,BBB,High,66094486.0,28669152.0,6090950.0,37425334.0,6028079.0,66094486.0,37560932.0,3.6039,3.5803,3.6808,-2.00338970122634,0.647128514978453,0.0239665707974176,0.522496391550139,0.0984916796236225,45343430.92,3.4399,56.5785,43.4215,0.6129,7.1173,1.0766,10.1416,10059450.0,248220.0,0.148489307344023,914,True,Energy_Materials
gyro,Gyrodyne LLC,USD,NASDAQ NMS - GLOBAL MARKET,Real Estate,B,Medium,B,Medium,B,Medium,240,206,240,686,B,Medium,,,,,,,,,,,,,,,,17050820.0,,,,,,,,,,-0.0709305233817181,686,True,Real_Assets
gwrs,Global Water Resources Inc,USD,NASDAQ NMS - GLOBAL MARKET,Utilities,BB,Medium,B,Medium,B,Medium,367,297,235,899,BB,Medium,44728000.0,10889000.0,26020000.0,33839000.0,16130000.0,44728000.0,33984000.0,14.7965,3.6987,3.5571,24.6361668357154,38.596649302579,4.78697912015137,-36.1355468559769,4.75123303210517,387307612.8,1.7042,5.8305,94.1695,71.3195,86.2594,7.2777,0.8713,5506000.0,3091586.0,0.0710260465628904,899,True,Real_Assets
clsk,CleanSpark Inc,USD,NASDAQ NMS - GLOBAL MARKET,Technology,A,High,BB,Medium,BB,Medium,570,326,310,1206,A,High,131524445.0,41233650.0,104539719.0,90290795.0,10422716.0,131524445.0,19510904.0,-16.1545,-15.6574,-13.5461,-39.196974592039,-41.4905523365397,5.88723480057097,981.941981419701,18.0841066533297,394833070.24,-12.6653,70.0241,29.9759,5.0883,10.7402,1.1203,1.4916,-57326354.0,52624031.0,0.731319393817941,1206,True,Tech
hafc,Hanmi Financial Corp,USD,NASDAQ NMS - GLOBAL MARKET,Banking,B,Medium,B,Medium,B,Medium,250,207,233,690,B,Medium,,,,,,,1926000.0,15.8313,,,,7.76250930400221,1.23459348936103,-3.06798002826026,2.90420635461291,794719767.68,1.3742,,,91.3596,91.3596,11.5735,,101394000.0,5432544.0,-0.0907865591368,690,True,Financials
clst,Catalyst Bancorp Inc,USD,NASDAQ NMS - GLOBAL MARKET,Financial Services,B,Medium,BB,Medium,B,Medium,260,350,267,877,BB,Medium,,,,,,,252000.0,0.2588,,,,378.45672,0.769968686845853,-2.48512365387422,7.75437787137166,72314300.0,0.0684,,,66.4011,66.4011,2.9763,,180000.0,3140465.0,0.260465916602994,877,True,Financials
clwt,Euro Tech Holdings Company Ltd,USD,NASDAQ NMS - GLOBAL MARKET,Trading Companies and Distributors,B,Medium,B,Medium,B,Medium,230,201,210,641,B,Medium,14949000.0,10331000.0,4490000.0,4618000.0,,14949000.0,7000.0,2.6685,2.5857,2.6157,8.65365994513138,24.000936097561,0.643068938425791,-239.360687027027,0.59243731487056,16448835.969,2.7837,98.0908,1.9092,2.3747,23.5346,1.3078,2.1141,539000.0,0.0,0.712345419951655,641,True,Industrials
cmco,Columbus McKinnon Corp,USD,NASDAQ NMS - GLOBAL MARKET,Machinery,B,Medium,BB,Medium,B,Medium,200,323,240,763,BB,Medium,906555000.0,590825000.0,241949000.0,315730000.0,102128000.0,906555000.0,13104000.0,4.5527,2.8752,2.3099,40.7579491620795,14.09837408294,0.541092329222324,-4.82098499256373,0.461260238264639,1318049172.0,1.7595,27.3434,72.6566,39.8142,54.1556,2.1813,1.8692,29660000.0,11198896.0,-0.0125713339645679,763,True,Industrials
hbcp,Home Bancorp Inc,USD,NASDAQ NMS - GLOBAL MARKET,Financial Services,B,Medium,B,Medium,B,Medium,230,202,200,632,B,Medium,,,,,,,2706000.0,9.9939,,,,13.9675185659779,1.4423261805585,-0.925802351908988,3.82603443003578,353951909.57,1.0554,,,89.7793,89.7793,9.784,,34072000.0,2747830.0,0.101048495817816,632,True,Financials
hbio,Harvard Bioscience Inc,USD,NASDAQ NMS - GLOBAL MARKET,Life Sciences Tools and Services,B,Medium,B,Medium,BB,Medium,250,221,300,771,BB,Medium,113335000.0,52516000.0,67985000.0,60819000.0,24493000.0,113335000.0,1590000.0,-12.2297,-7.5893,-7.9937,42.4841226388352,-2.38261709016393,0.313943287593464,-6.84364148204045,0.200052801252923,290057275.8,-6.5465,31.787,68.213,39.3334,50.3165,2.0127,2.199,-9516000.0,4029656.0,0.340120143846031,771,True,Healthcare
hbnc,Horizon Bancorp Inc,USD,NASDAQ NMS - GLOBAL MARKET,Banking,B,Medium,BB,Medium,B,Medium,255,321,233,809,BB,Medium,,,,,,,6429000.0,13.3384,,,,8.9610307215656,1.23569951303192,-1.78090769131261,3.36447919946942,907974590.7,1.1865,,,91.3957,91.3957,11.6221,,93408000.0,4799594.0,0.0511693292745385,809,True,Financials
hbt,HBT Financial Inc,USD,NASDAQ NMS - GLOBAL MARKET,Banking,B,Medium,B,Medium,BB,Medium,245,275,300,820,BB,Medium,,,,,,,1047000.0,14.3743,,,,14.8819492794389,2.24867069340956,-2.84700001870495,4.62623590267109,542908922.53,1.317,,,91.284,91.284,11.4731,,56456000.0,3266482.0,-0.115082782856394,820,True,Financials
hcat,Health Catalyst Inc,USD,NASDAQ NMS - GLOBAL MARKET,Health Care,A,High,BB,Medium,BB,Medium,545,324,320,1189,BBB,High,276236000.0,143049000.0,273192000.0,133187000.0,61701000.0,276236000.0,17414000.0,-29.0153,-20.2873,-21.0892,-16.2094861282428,-0.589105050835863,0.190453874732359,-1.05239291815641,0.293027705657481,2084886809.6,-18.2647,25.2111,74.7889,34.7677,43.5042,1.77,5.1848,-137403000.0,21645960.0,0.0841574883931816,1189,True,Healthcare
pnbk,Patriot National Bancorp Inc,USD,NASDAQ NMS - GLOBAL MARKET,Banking,B,Medium,BB,Medium,B,Medium,205,302,210,717,B,Medium,,,,,,,414000.0,9.7079,,,,24.0770024233079,2.48960965258547,-17.3454644445744,4.51466694859543,61523450.6,0.5905,,,94.2893,94.2893,17.511,,6161000.0,1588068.0,-0.0202248823802747,717,True,Financials
pnfp,Pinnacle Financial Partners Inc,USD,NASDAQ NMS - GLOBAL MARKET,Banking,B,Medium,BB,Medium,B,Medium,271,328,250,849,BB,Medium,,,,,,,64347000.0,10.3553,,,,11.7149949509043,1.23892118931038,-2.2464900820168,4.93165275960079,7267550000.0,1.3361,,,86.8492,86.8492,7.6041,,560742000.0,38838024.0,0.12957445042319,849,True,Financials
pola,Polar Power Inc,USD,NASDAQ NMS - GLOBAL MARKET,Electrical Equipment,B,Medium,B,Medium,B,Medium,200,200,200,600,B,Medium,16056000.0,13931000.0,7658000.0,2125000.0,4727000.0,16056000.0,25000.0,-26.9557,-26.5917,-30.6174,-47.7077847701863,-0.776081998567335,0.238361029646334,-0.886225333333333,0.269907939711011,45781766.74,-23.0858,99.0511,0.9489,0.3125,24.8346,1.3304,3.9188,-5584000.0,775000.0,0.517809892907217,600,True,Industrials
podd,Insulet Corp,USD,NASDAQ NMS - GLOBAL MARKET,Health Care,B,Medium,B,Medium,B,Medium,215,233,205,653,B,Medium,1305300000.0,499700000.0,768000000.0,805600000.0,,1305300000.0,144400000.0,0.8909,0.2481,0.2449,241.792995049679,3337.83443636522,32.2292997633921,-131.568452504542,11.7628425705049,18406374314.37,0.2043,20.55,79.45,74.6353,78.837,4.7252,3.603,4600000.0,42399502.0,0.222648194206898,653,True,Healthcare
powi,Power Integrations Inc,USD,NASDAQ NMS - GLOBAL MARKET,Semiconductors,A,High,B,Medium,BB,Medium,575,285,305,1165,BBB,High,651138000.0,284231000.0,186495000.0,366907000.0,28897000.0,651138000.0,39211000.0,20.495,20.495,22.6228,24.9344466387365,16.2596367595156,3.67838499184339,-52.6680291970803,4.26633862560625,5565318570.0,20.3371,68.7747,31.2253,0.0,10.1036,1.1124,8.9947,170851000.0,15278979.0,0.300577401938382,1165,True,Tech
poww,Ammo Inc,USD,NASDAQ NMS - GLOBAL MARKET,Leisure Products,B,Medium,B,Medium,B,Medium,233,224,200,657,B,Medium,240269166.0,151505657.0,51614147.0,88763509.0,16986344.0,240269166.0,19218982.0,12.4371,12.2909,8.1507,-239.999581289734,6.984949743493,0.620439021344055,-2.44300104494008,0.966547948811709,629128401.8,8.0273,89.8396,10.1604,0.2308,9.6274,1.1065,3.6203,33247436.0,3737546.0,0.734820393208414,657,True,Consumer
pnrg,Primeenergy Resources Corp,USD,NASDAQ NMS - GLOBAL MARKET,Energy,B,Medium,B,Medium,B,Medium,200,200,260,660,B,Medium,125087000.0,,97211000.0,,20233000.0,125087000.0,15974000.0,40.6475,33.3169,31.6166,,7.62702100115075,2.64448462092011,22.9168529266486,2.96722561097476,139644597.7,19.6911,38.355,61.645,8.8137,43.2084,1.7608,1.762,48664000.0,6733349.0,0.366727404453144,660,True,Energy_Materials
